Kraken Experian Tier,Kraken Experian Tier Class,Kraken Experian Mosaic Household,Kraken Experian First Lead Sub Group,Kraken Experian First Lead Group,Kraken Experian Number of Children,Kraken Experian Consumer View Profitability Score,Kraken Experian Direct Mail Responder,Kraken Experian Dwelling Type,Kraken Experian Estimated Household Income,Kraken Experian Estimated Current Home Value,Kraken Experian Gender Code,Kraken Experian Individual Education,Kraken Experian Length of Residence,Kraken Experian Marital Status,Kraken Experian Occupation Group,Kraken Experian State Region,Kraken Experian Membership Tcv,Kraken Experian Membership Level,Kraken Experian Membership Length Days,Kraken Experian Product Tcv,Kraken Experian Count
1,G,Town Elders,DMI,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$35000-$49999,"$85,108 ",Male,Bach Degree - Extremely Likely,22 Years,Married - Extremely Likely,Retired-K,FL,866.24,Elite,"1,063",103.95,1
1,H,Expanding Horizons,DMI,Media Buy,No Children,6,,,$35000-$49999,"$210,000 ",Male,HS Diploma - Likely,9 Years,Married - Likely,Other-I,NM,"1,148.56",Elite,"1,043",0,1
9,H,Aging in Place,Daily Caller,Media Buy,No Children,2,M - MULTI BUYER,S - Single Family,$15000-$24999,"$186,911 ",Male,Bach Degree - Likely,5 Years,Married - Extremely Likely,Retired-I,SC,134.75,Silver,351,0,1
9,H,Cul de Sac Diversity,Daily Wire,Media Buy,1 = 1 Child,5,M - MULTI BUYER,A - Multi-Family & Condominium,$50000-$74999,,Male,Some College -Extremely Likely,19 Years,Unknown Status - Indiv not PDM,Office and Admin Support-K,TX,13,Silver,30,0,1
9,H,Stockcars and State Parks,Daily Wire,Media Buy,2 = 2 Chldren,3,M - MULTI BUYER,S - Single Family,$25000-$34999,,Female,HS Diploma - Likely,27 Years,Married - Extremely Likely,Office and Admin Support-I,TN,13,Silver,30,0,1
9,H,Everyday Moderates,Dana Loesch,Radio,No Children,7,U - UNKNOWN,S - Single Family,$100000-$124999,"$326,512 ",Male,Some College - Likely,1 Year,Married - Likely,Blue Collar-I,OR,39,Silver,90,0,1
1,A,Aging of Aquarius,Dana Loesch,Radio,No Children,3,M - MULTI BUYER,S - Single Family,$175000-$199999,,Male,Bach Degree - Extremely Likely,15 Years,Married - Likely,Sales-K,MI,"2,915.10",Elite,"2,823",252,1
9,H,Diapers and Debit Cards,Dana Loesch,Radio,2 = 2 Chldren,6,M - MULTI BUYER,S - Single Family,$15000-$24999,"$133,305 ",Male,Grad Degree - Extremely Likely,8 Years,Married - Extremely Likely,Blue Collar-K,IN,91,Silver,212,0,1
9,H,Aging in Place,Dana Loesch,Radio,No Children,4,U - UNKNOWN,S - Single Family,$15000-$24999,"$316,240 ",Male,Bach Degree - Likely,New,Married - Likely,Retired-I,FL,117,Silver,273,0,1
9,H,Boomers and Boomerangs,Dana Loesch,Radio,1 = 1 Child,4,Y - SINGLE BUYER,S - Single Family,$100000-$124999,"$215,117 ",Female,Some College -Extremely Likely,42 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,FL,0,Silver,0,0,1
9,H,Boomers and Boomerangs,Dana Loesch,Radio,1 = 1 Child,5,M - MULTI BUYER,S - Single Family,$175000-$199999,,Female,Some College - Likely,6 Years,Unknown Status - Indiv not PDM,Office and Admin Support-I,MT,117,Silver,273,0,1
9,H,Status Seeking Singles,Dana Loesch,Radio,No Children,6,U - UNKNOWN,M - Marginal Multi-Family,$200000-$249999,"$223,172 ",Male,Some College -Extremely Likely,New,Married - Likely,Sales-I,GA,156,Silver,339,0,1
9,H,Unspoiled Splendor,Division D,Media Buy,No Children,6,,,$75000-$99999,"$474,000 ",,Some College - Likely,1 Year,Married - Likely,Other-I,WA,104,Silver,243,0,1
9,H,True Grit Americans,Facebook,PPC,No Children,6,U - UNKNOWN,S - Single Family,$25000-$34999,"$168,474 ",Female,Bach Degree - Likely,10 Years,Married - Likely,Other-I,GA,26,Silver,59,0,1
9,H,Homemade Happiness,Facebook,PPC,No Children,5,M - MULTI BUYER,S - Single Family,$25000-$34999,,Female,Bach Degree - Extremely Likely,19 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,NC,78,Silver,182,0,1
9,H,Homemade Happiness,Facebook,PPC,No Children,6,U - UNKNOWN,S - Single Family,$35000-$49999,,Female,HS Diploma - Likely,4 Years,Unknown Status - Indiv not PDM,Sales-I,NC,117,Silver,273,0,1
1,H,Aging of Aquarius,Facebook,PPC,No Children,4,M - MULTI BUYER,S - Single Family,$75000-$99999,"$209,903 ",Male,Grad Degree - Likely,10 Years,Married - Likely,Tech: Comp/Math/Arch/Eng-I,GA,"1,023.08",Elite,950,0,1
9,H,Diapers and Debit Cards,Facebook,PPC,No Children,8,,,$15000-$24999,"$69,000 ",Male,Less than HS Diploma - Likely,14 Years,Single - Likely,Other-I,MI,52,Silver,124,0,1
9,H,Diapers and Debit Cards,Facebook,PPC,No Children,8,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$115,532 ",Male,Bach Degree - Extremely Likely,21 Years,Single - Likely,Mgmt/Business/Financial Oper-K,IN,156,Silver,360,0,1
9,H,Rural Escape,Facebook,PPC,No Children,5,M - MULTI BUYER,S - Single Family,$25000-$34999,"$69,286 ",Male,HS Diploma - Extremely Likely,14 Years,Married - Likely,Blue Collar-I,MI,91,Silver,212,0,1
9,H,Unspoiled Splendor,Facebook,PPC,No Children,5,Y - SINGLE BUYER,P - Post Office Box,$50000-$74999,,Male,HS Diploma - Likely,14 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,WY,13,Silver,31,0,1
9,H,Sports Utility Families,Facebook,PPC,No Children,4,U - UNKNOWN,P - Post Office Box,$150000-$174999,,Female,HS Diploma - Likely,3 Years,Married - Likely,Office and Admin Support-I,MT,52,Silver,120,0,1
1,F,Everyday Moderates,Facebook,PPC,No Children,5,U - UNKNOWN,S - Single Family,$15000-$24999,"$317,918 ",Male,Bach Degree - Likely,8 Years,Married - Likely,Office and Admin Support-I,CA,"1,070.04",Elite,"1,162",0,1
9,H,Dare to Dream,Facebook,PPC,No Children,8,,,$25000-$34999,"$54,000 ",Male,HS Diploma - Likely,6 Years,Single - Likely,Other-I,IL,143,Silver,339,0,1
9,H,Unspoiled Splendor,Facebook,PPC,No Children,2,M - MULTI BUYER,S - Single Family,$75000-$99999,"$100,919 ",Male,Grad Degree - Extremely Likely,15 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-K,MI,91,Silver,226,0,1
1,B,Rural Southern Bliss,Facebook,PPC,No Children,3,M - MULTI BUYER,S - Single Family,$1000-$14999,"$129,121 ",Male,0,14 Years,Unknown Status - Indiv not PDM,UNKNOWN,TX,"2,079.18",Elite,"2,612",0,1
1,G,Rural Escape,Facebook,PPC,No Children,2,Y - SINGLE BUYER,S - Single Family,$75000-$99999,"$211,043 ",Male,HS Diploma - Extremely Likely,13 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,WI,"1,129",Elite,850,47,1
1,F,Rural Southern Bliss,Facebook,PPC,1 = 1 Child,6,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$87,124 ",Male,Some College -Extremely Likely,24 Years,Married - Likely,Blue Collar-K,FL,"1,410",Elite,"1,452",0,1
9,H,Booming and Consuming,Facebook,PPC,No Children,5,U - UNKNOWN,S - Single Family,$25000-$34999,"$357,568 ",Male,Some College - Likely,4 Years,Single - Likely,Other-I,NV,39,Silver,90,0,1
1,H,Families Matter Most,Facebook,PPC,2 = 2 Chldren,5,U - UNKNOWN,S - Single Family,$100000-$124999,"$532,995 ",Male,Bach Degree - Likely,24 Years,Married - Extremely Likely,Sales-I,CA,"1,203.84",Elite,"1,088",0,1
9,H,Aging of Aquarius,Facebook,PPC,No Children,2,M - MULTI BUYER,S - Single Family,$250000+,"$225,136 ",Female,Some College - Likely,13 Years,Married - Extremely Likely,Office and Admin Support-I,ND,39,Silver,91,0,1
9,H,Progressive Potpourri,Facebook,PPC,No Children,8,U - UNKNOWN,S - Single Family,$35000-$49999,"$570,625 ",Male,Some College - Likely,4 Years,Single - Likely,Blue Collar-I,CA,39,Silver,90,0,1
1,H,Metro Fusion,Facebook,PPC,1 = 1 Child,5,U - UNKNOWN,A - Multi-Family & Condominium,$75000-$99999,,Male,Some College - Likely,4 Years,Unknown Status - Indiv not PDM,Sales-I,VA,"1,143",Elite,991,0,1
9,H,Unspoiled Splendor,Facebook,PPC,No Children,3,M - MULTI BUYER,P - Post Office Box,$50000-$74999,,Male,Bach Degree - Extremely Likely,15 Years,Unknown Status - Indiv not PDM,Mgmt/Business/Financial Oper-I,TX,134.75,Silver,351,0,1
1,H,Silver Sophisticates,Facebook,PPC,No Children,1,U - UNKNOWN,S - Single Family,$125000-$149999,"$592,778 ",Male,Bach Degree - Likely,2 Years,Married - Extremely Likely,Retired-I,CA,839.42,Elite,783,0,1
9,H,Family Troopers,Facebook,PPC,No Children,8,U - UNKNOWN,A - Multi-Family & Condominium,$1000-$14999,"$93,560 ",Female,HS Diploma - Extremely Likely,5 Years,Unknown Status - Indiv not PDM,Sales-K,AZ,52,Silver,121,0,1
9,H,Destination Recreation,Facebook,PPC,No Children,3,U - UNKNOWN,S - Single Family,$75000-$99999,"$202,671 ",Female,Grad Degree - Likely,11 Years,Married - Extremely Likely,Office and Admin Support-I,TN,156,Silver,356,0,1
9,H,Expanding Horizons,Facebook,PPC,No Children,6,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$65,985 ",Male,HS Diploma - Likely,26 Years,Unknown Status - Indiv not PDM,Other-I,MI,130,Silver,305,0,1
9,H,Birkenstocks and Beemers,Facebook,PPC,No Children,5,U - UNKNOWN,S - Single Family,$50000-$74999,"$266,613 ",Male,HS Diploma - Likely,10 Years,Unknown Status - PDM,Blue Collar-I,AZ,143,Silver,331,0,1
9,H,Settled and Sensible,Facebook,PPC,No Children,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$98,407 ",Male,HS Diploma - Likely,41 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-K,TN,147,Silver,351,0,1
9,H,Blue Collar Comfort,Facebook,PPC,2 = 2 Chldren,2,M - MULTI BUYER,S - Single Family,$50000-$74999,"$169,003 ",Male,Some College - Likely,17 Years,Married - Likely,Retired-I,TN,39,Silver,70,0,1
9,H,U00,Facebook,PPC,No Children,0,U - UNKNOWN,S - Single Family,Unknown,,Male,0,New,Unknown Status - Indiv not PDM,UNKNOWN,VA,130,Silver,305,0,1
9,H,Tight Money,Facebook,PPC,No Children,7,U - UNKNOWN,A - Multi-Family & Condominium,$1000-$14999,,Male,Bach Degree - Extremely Likely,5 Years,Single - Likely,Office and Admin Support-I,OH,156,Silver,357,0,1
9,H,Balance and Harmony,Facebook,PPC,2 = 2 Chldren,3,U - UNKNOWN,S - Single Family,$50000-$74999,"$241,222 ",Male,HS Diploma - Likely,5 Years,Married - Likely,Blue Collar-I,CO,91,Silver,222,0,1
1,H,Platinum Prosperity,Facebook,PPC,No Children,2,U - UNKNOWN,S - Single Family,$175000-$199999,"$353,966 ",Male,Bach Degree - Extremely Likely,11 Years,Married - Likely,Retired-I,KY,775,Elite,832,0,1
9,H,Fast Track Couples,Facebook,PPC,No Children,6,Y - SINGLE BUYER,S - Single Family,$100000-$124999,"$403,037 ",Male,Some College - Likely,30 Years,Single - Likely,Other-I,UT,39,Silver,92,0,1
9,H,Colleges and Cafes,Facebook,PPC,No Children,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$385,716 ",Male,Some College - Likely,15 Years,Unknown Status - Indiv not PDM,Sales-I,NV,117,Silver,283,0,1
9,H,Blue Collar Comfort,Facebook,PPC,2 = 2 Chldren,3,M - MULTI BUYER,S - Single Family,$50000-$74999,"$225,744 ",Female,Some College - Likely,13 Years,Unknown Status - Indiv not PDM,Profess:Legal/Educ/Health-I,WA,117,Silver,273,0,1
9,H,Bohemian Groove,Facebook,PPC,No Children,8,U - UNKNOWN,A - Multi-Family & Condominium,$25000-$34999,,Male,Less than HS Diploma - Likely,2 Years,Single - Likely,Blue Collar-I,WA,130,Silver,308,0,1
1,G,Reaping Rewards,Facebook,PPC,No Children,3,,,$1000-$14999,"$405,000 ",Male,HS Diploma - Likely,7 Years,Unknown Status - PDM,Retired-I,WA,"1,090",Elite,757,57,1
1,G,Countrified Pragmatics,Facebook,PPC,No Children,6,U - UNKNOWN,S - Single Family,$35000-$49999,"$257,690 ",Male,HS Diploma - Likely,New,Married - Extremely Likely,Blue Collar-I,WA,746,Elite,780,317,1
9,H,Rural Southern Bliss,Facebook,PPC,1 = 1 Child,5,M - MULTI BUYER,S - Single Family,$50000-$74999,"$115,473 ",Male,HS Diploma - Likely,26 Years,Unknown Status - Indiv not PDM,Retired-I,LA,117,Silver,264,0,1
9,H,Tough Times,Facebook,PPC,No Children,8,M - MULTI BUYER,S - Single Family,$25000-$34999,,Male,Some College -Extremely Likely,4 Years,Single - Likely,Other-K,FL,147.5,Silver,305,0,1
9,H,Settled and Sensible,Facebook,PPC,1 = 1 Child,2,M - MULTI BUYER,S - Single Family,$35000-$49999,"$66,246 ",Female,HS Diploma - Likely,18 Years,Married - Extremely Likely,Retired-I,NE,117,Silver,262,0,1
9,H,Bohemian Groove,Facebook,PPC,No Children,7,U - UNKNOWN,A - Multi-Family & Condominium,$35000-$49999,,Female,Some College - Likely,6 Years,Single - Likely,Office and Admin Support-I,PA,147,Silver,351,0,1
9,H,Rooted Flower Power,Facebook,PPC,No Children,2,M - MULTI BUYER,S - Single Family,$75000-$99999,"$302,710 ",Male,Bach Degree - Extremely Likely,24 Years,Single - Likely,Mgmt/Business/Financial Oper-I,AZ,134.75,Silver,354,0,1
9,H,Diapers and Debit Cards,Facebook,PPC,No Children,8,U - UNKNOWN,S - Single Family,$75000-$99999,"$82,517 ",Male,HS Diploma - Likely,3 Years,Single - Likely,Blue Collar-I,IL,78,Silver,181,0,1
1,D,Boomers and Boomerangs,Facebook,PPC,1 = 1 Child,7,U - UNKNOWN,S - Single Family,$100000-$124999,,Male,Some College - Likely,3 Years,Married - Likely,Blue Collar-I,KY,"1,761",Elite,"1,741",0,1
9,H,Sports Utility Families,Facebook,PPC,1 = 1 Child,4,M - MULTI BUYER,S - Single Family,$50000-$74999,"$229,064 ",Male,Some College - Likely,12 Years,Married - Likely,Blue Collar-I,GA,13,Silver,31,0,1
9,H,Babies and Bliss,Facebook,PPC,4 = 4 Children,6,U - UNKNOWN,S - Single Family,$50000-$74999,"$110,885 ",Male,Bach Degree - Likely,25 Years,Married - Extremely Likely,Mgmt/Business/Financial Oper-I,GA,104,Silver,244,0,1
9,H,Senior Discounts,Facebook,PPC,No Children,7,U - UNKNOWN,A - Multi-Family & Condominium,$15000-$24999,,Male,Some College -Extremely Likely,3 Years,Unknown Status - PDM,Retired-I,CA,134.75,Silver,329,0,1
9,H,Wired for Success,Facebook,PPC,No Children,6,U - UNKNOWN,A - Multi-Family & Condominium,$125000-$149999,,Female,HS Diploma - Likely,3 Years,Married - Likely,Other-I,AL,143,Silver,332,0,1
9,H,Unspoiled Splendor,Facebook,PPC,No Children,3,M - MULTI BUYER,S - Single Family,$50000-$74999,,Male,Some College -Extremely Likely,24 Years,Unknown Status - Indiv not PDM,Mgmt/Business/Financial Oper-K,WV,117,Silver,273,0,1
9,H,Homemade Happiness,Facebook,PPC,No Children,5,Y - SINGLE BUYER,S - Single Family,$15000-$24999,"$53,679 ",Male,HS Diploma - Likely,13 Years,Married - Extremely Likely,Retired-I,NC,52,Silver,135,0,1
1,D,Rural Southern Bliss,Facebook,PPC,No Children,5,U - UNKNOWN,S - Single Family,$25000-$34999,,Male,Some College - Likely,6 Years,Unknown Status - PDM,Blue Collar-I,GA,"1,440",Elite,"1,482",0,1
9,H,Aging in Place,Facebook,PPC,No Children,4,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$222,839 ",Male,Some College -Extremely Likely,19 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,NH,104,Silver,258,0,1
9,H,Senior Discounts,Facebook,PPC,No Children,6,U - UNKNOWN,A - Multi-Family & Condominium,$1000-$14999,,Male,Less than HS Diploma - Likely,3 Years,Unknown Status - PDM,Retired-I,MI,65,Silver,307,0,1
9,H,Diapers and Debit Cards,Facebook,PPC,2 = 2 Chldren,8,U - UNKNOWN,S - Single Family,$25000-$34999,"$101,791 ",Male,0,New,Unknown Status - Indiv not PDM,UNKNOWN,VA,130,Silver,304,0,1
9,H,Town Elders,Facebook,PPC,No Children,5,U - UNKNOWN,S - Single Family,$15000-$24999,"$143,154 ",Male,Some College - Likely,11 Years,Married - Likely,Retired-I,WI,91,Silver,211,0,1
1,H,Birkenstocks and Beemers,Facebook,PPC,No Children,6,Y - SINGLE BUYER,S - Single Family,$150000-$174999,"$358,820 ",Male,Some College - Likely,4 Years,Single - Likely,Profess:Legal/Educ/Health-I,TN,"1,118",Elite,"1,060",0,1
9,H,Urban Survivors,Facebook,PPC,No Children,8,U - UNKNOWN,S - Single Family,$50000-$74999,"$118,341 ",Female,Some College - Likely,3 Years,Single - Likely,Other-I,MI,117,Silver,264,0,1
1,C,Red  White and Bluegrass,Facebook,PPC,3 = 3 Children,6,Y - SINGLE BUYER,S - Single Family,$1000-$14999,"$215,527 ",Male,Some College - Likely,6 Years,Married - Extremely Likely,Other-I,VA,"1,760",Elite,"1,617",93,1
9,H,Settled in Suburbia,Facebook,PPC,1 = 1 Child,1,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$182,156 ",Male,0,4 Years,Unknown Status - Indiv not PDM,UNKNOWN,AL,147,Silver,352,0,1
9,H,Family Troopers,Facebook,PPC,No Children,8,U - UNKNOWN,A - Multi-Family & Condominium,$1000-$14999,,,Some College - Likely,1 Year,Single - Likely,Other-I,MO,104,Silver,243,0,1
9,H,Cul de Sac Diversity,Facebook,PPC,No Children,6,U - UNKNOWN,S - Single Family,$75000-$99999,"$176,490 ",Male,Some College - Likely,5 Years,Married - Likely,Sales-I,SC,91,Silver,239,0,1
9,H,Booming and Consuming,Facebook,PPC,No Children,2,M - MULTI BUYER,S - Single Family,$50000-$74999,,Male,Some College -Extremely Likely,17 Years,Married - Extremely Likely,Blue Collar-K,FL,130,Silver,307,0,1
9,H,Aging of Aquarius,Facebook,PPC,No Children,2,M - MULTI BUYER,S - Single Family,$125000-$149999,"$133,905 ",Male,Grad Degree - Extremely Likely,17 Years,Married - Likely,Profess:Legal/Educ/Health-K,NC,13,Silver,30,0,1
9,H,,Facebook,PPC,,,,,,,,,,,,WA,104,Silver,251,0,1
1,B,Colleges and Cafes,Facebook,PPC,4 = 4 Children,6,U - UNKNOWN,S - Single Family,$50000-$74999,,Male,Some College -Extremely Likely,2 Years,Married - Extremely Likely,Profess:Legal/Educ/Health-K,SD,"2,785",Elite,"2,716",0,1
1,G,Homemade Happiness,Facebook,PPC,No Children,8,U - UNKNOWN,S - Single Family,$125000-$149999,"$97,873 ",Male,Bach Degree - Extremely Likely,New,Married - Likely,Profess:Legal/Educ/Health-K,MN,647.64,Elite,967,19,1
1,H,Silver Sophisticates,Facebook,PPC,No Children,1,Y - SINGLE BUYER,S - Single Family,$100000-$124999,"$495,306 ",Male,Bach Degree - Extremely Likely,16 Years,Married - Extremely Likely,Retired-I,CA,806.6,Elite,740,0,1
1,H,Aging in Place,Facebook,PPC,No Children,1,M - MULTI BUYER,S - Single Family,$50000-$74999,"$219,429 ",Male,HS Diploma - Likely,24 Years,Married - Likely,Retired-I,MN,616.16,Elite,953,0,1
9,H,Dare to Dream,Facebook,PPC,No Children,9,U - UNKNOWN,S - Single Family,$15000-$24999,"$114,555 ",Male,Some College - Likely,1 Year,Single - Likely,Blue Collar-I,TX,13,Silver,28,0,1
9,H,Digital Dependents,Facebook,PPC,No Children,8,U - UNKNOWN,A - Multi-Family & Condominium,$35000-$49999,,Male,HS Diploma - Likely,1 Year,Married - Likely,Blue Collar-I,WV,23.38,Silver,63,0,1
9,H,Digital Dependents,Facebook,PPC,No Children,8,U - UNKNOWN,S - Single Family,$15000-$24999,,Male,HS Diploma - Likely,1 Year,Single - Likely,Blue Collar-I,NC,65,Silver,150,0,1
9,H,Sports Utility Families,Facebook,PPC,2 = 2 Chldren,3,Y - SINGLE BUYER,S - Single Family,$100000-$124999,"$212,625 ",Male,Some College -Extremely Likely,12 Years,Married - Extremely Likely,Sales-K,PA,143,Silver,335,0,1
1,H,Bohemian Groove,Facebook,PPC,No Children,6,,,$50000-$74999,"$139,000 ",Male,Bach Degree - Extremely Likely,4 Years,Unknown Status - PDM,Mgmt/Business/Financial Oper-I,KY,486.44,Elite,793,0,1
1,H,No place like Home,Facebook,PPC,1 = 1 Child,3,U - UNKNOWN,S - Single Family,$25000-$34999,"$175,022 ",Male,Some College - Likely,6 Years,Married - Extremely Likely,Tech: Comp/Math/Arch/Eng-I,FL,716,Elite,786,0,1
9,H,Fast Track Couples,Facebook,PPC,No Children,7,U - UNKNOWN,S - Single Family,$125000-$149999,"$831,348 ",Male,Some College - Likely,New,Married - Extremely Likely,Other-I,OR,117,Silver,268,0,1
1,H,Family Fun-tastic,Facebook,PPC,2 = 2 Chldren,4,U - UNKNOWN,S - Single Family,$75000-$99999,"$161,163 ",Male,Some College -Extremely Likely,17 Years,Married - Likely,Profess:Legal/Educ/Health-K,WI,91,Elite,823,0,1
9,H,Aging in Place,Facebook,PPC,No Children,2,,,$125000-$149999,"$408,000 ",Male,Bach Degree - Likely,20 Years,Married - Likely,Mgmt/Business/Financial Oper-I,FL,156,Silver,364,0,1
9,H,Reaping Rewards,Facebook,PPC,No Children,1,M - MULTI BUYER,S - Single Family,$50000-$74999,"$269,255 ",Male,Less than HS Diploma - Likely,15 Years,Unknown Status - Indiv not PDM,Retired-I,FL,91,Silver,214,0,1
1,G,Footloose and Family Free,Facebook,PPC,No Children,2,M - MULTI BUYER,S - Single Family,$25000-$34999,"$179,063 ",Male,Some College -Extremely Likely,31 Years,Unknown Status - PDM,Sales-K,CA,595.67,Elite,"1,023",47,1
9,H,True Grit Americans,Facebook,PPC,No Children,8,Y - SINGLE BUYER,S - Single Family,$75000-$99999,,Male,Less than HS Diploma - Likely,4 Years,Married - Likely,Office and Admin Support-I,KS,52,Silver,120,0,1
1,G,No place like Home,Facebook,PPC,No Children,5,U - UNKNOWN,S - Single Family,$100000-$124999,"$156,186 ",Male,Some College - Likely,7 Years,Married - Likely,Other-I,AL,741.68,Elite,749,144,1
9,H,Families Matter Most,Facebook,PPC,3 = 3 Children,4,U - UNKNOWN,S - Single Family,$50000-$74999,"$141,644 ",Male,Some College -Extremely Likely,4 Years,Married - Extremely Likely,Office and Admin Support-I,IL,104,Silver,253,0,1
9,H,Urban Survivors,Facebook,PPC,No Children,8,U - UNKNOWN,S - Single Family,$35000-$49999,"$77,700 ",Male,Less than HS Diploma - Likely,New,Married - Likely,Blue Collar-I,SC,65,Silver,150,0,1
9,H,Homemade Happiness,Facebook,PPC,No Children,4,Y - SINGLE BUYER,S - Single Family,$50000-$74999,"$89,673 ",Male,HS Diploma - Likely,26 Years,Married - Extremely Likely,Other-K,TX,130,Silver,306,0,1
9,H,Colleges and Cafes,Facebook,PPC,1 = 1 Child,9,U - UNKNOWN,P - Post Office Box,$35000-$49999,,Male,HS Diploma - Likely,6 Years,Single - Likely,Other-I,OH,117,Silver,276,0,1
9,H,Small Town Shallow Pockets,Facebook,PPC,No Children,8,U - UNKNOWN,S - Single Family,$50000-$74999,"$117,507 ",,Some College - Likely,7 Years,Single - Likely,Tech: Comp/Math/Arch/Eng-I,OH,52,Silver,120,0,1
